1708943681.75147,0.16919171810150146,0.0033848797902464867,0.12545838952064514,0.014418833889067173,0.40924742817878723,0.2669213116168976
1708943681.9427533,0.22001533210277557,0.005126899108290672,0.12093351036310196,0.010235820896923542,0.36409425735473633,0.26501643657684326
1708943682.1273794,0.16872268915176392,0.003284583566710353,0.12264252454042435,0.015105330385267735,0.4425571858882904,0.2330346554517746
1708943682.392108,0.2077602595090866,0.005232705269008875,0.10347723215818405,0.018622800707817078,0.4142036736011505,0.23887786269187927
1708943682.6529634,0.18765021860599518,0.0028020632453262806,0.10008881986141205,0.01525070983916521,0.4288972318172455,0.2541954517364502
1708943683.1226218,0.198285773396492,0.0037904982455074787,0.08507504314184189,0.01700563170015812,0.41758376359939575,0.26951831579208374
1708943683.99017,0.1582140177488327,0.004068835638463497,0.11279851198196411,0.020321404561400414,0.44394662976264954,0.24539348483085632
1708943684.4832828,0.17870137095451355,0.003611439373344183,0.09784621000289917,0.017328526824712753,0.425767183303833,0.26535898447036743
1708943684.7447062,0.2101271003484726,0.0067168958485126495,0.09265203773975372,0.015394413843750954,0.4030431807041168,0.26217570900917053
1708943684.9307032,0.2537882328033447,0.00823153555393219,0.10523787140846252,0.013878843747079372,0.35456520318984985,0.25114208459854126
1708943685.1059232,0.2306908220052719,0.006419241428375244,0.12074971199035645,0.009724406525492668,0.3154433071613312,0.30343082547187805
1708943685.3800368,0.2148110270500183,0.005192162003368139,0.10537635535001755,0.009817719459533691,0.372984915971756,0.27930963039398193
1708943685.634175,0.22045601904392242,0.004367387853562832,0.12034373730421066,0.01010910514742136,0.3584592640399933,0.26790282130241394
1708943685.902624,0.23416949808597565,0.005106104072183371,0.08639167994260788,0.009469952434301376,0.3956611454486847,0.26082152128219604
1708943686.1703558,0.21492449939250946,0.004161319229751825,0.09787314385175705,0.011339710094034672,0.41280755400657654,0.24420024454593658
1708943686.8192594,0.2681193947792053,0.008340590633451939,0.1184464767575264,0.009304596111178398,0.300794780254364,0.28081977367401123
1708943687.7172449,0.21924129128456116,0.006134410854429007,0.09956825524568558,0.01392940990626812,0.3927000164985657,0.25747016072273254
1708943687.894933,0.22459538280963898,0.008242876268923283,0.1118599995970726,0.012236827053129673,0.346660315990448,0.27997201681137085
1708943688.2806826,0.23447111248970032,0.00660983519628644,0.11886077374219894,0.010446150787174702,0.3595411777496338,0.2531309723854065
1708943688.6299627,0.24249963462352753,0.00781615637242794,0.10228037089109421,0.014825869351625443,0.3554786443710327,0.2627216577529907
1708943688.8859317,0.16863906383514404,0.004590767435729504,0.09656097739934921,0.015025324188172817,0.49131694436073303,0.21006183326244354
1708943689.2460346,0.19257314503192902,0.0038877439219504595,0.10322537273168564,0.012038752436637878,0.45038557052612305,0.22025969624519348
1708943689.4337418,0.20815804600715637,0.0050576734356582165,0.11402799189090729,0.009725718759000301,0.3736938536167145,0.2757643461227417
1708943689.7498448,0.19964900612831116,0.006095916032791138,0.10367177426815033,0.017822647467255592,0.40545663237571716,0.2540120482444763
1708943690.0507574,0.18777339160442352,0.0045454613864421844,0.10015734285116196,0.015312598086893559,0.4077833294868469,0.2711458206176758
1708943690.3647208,0.19934983551502228,0.0067796348594129086,0.10580010712146759,0.017868833616375923,0.3897734582424164,0.26601678133010864
1708943690.8980951,0.18339623510837555,0.006012952886521816,0.10993625223636627,0.016844820231199265,0.39287906885147095,0.27716320753097534
1708943691.1752975,0.20946583151817322,0.008836331777274609,0.13258096575737,0.025814233347773552,0.32090941071510315,0.27776598930358887
1708943691.3774097,0.24780313670635223,0.008030151948332787,0.11361385136842728,0.010692527517676353,0.3238343298435211,0.28266236186027527
1708943691.56892,0.22711381316184998,0.0056196763180196285,0.11137941479682922,0.01152131613343954,0.3778226673603058,0.2493094801902771
1708943691.768218,0.2741731107234955,0.0563935786485672,0.169499933719635,0.0552423819899559,0.07567226886749268,0.35512247681617737
1708943692.6509895,0.13297337293624878,0.00864501390606165,0.13370369374752045,0.22072477638721466,0.16660954058170319,0.31395623087882996
1708943701.6819422,0.09664862602949142,0.003462837543338537,0.11198773235082626,0.051881179213523865,0.28302451968193054,0.4431679844856262
1708943701.8535733,0.14786015450954437,0.0033658898901194334,0.10660278052091599,0.021935075521469116,0.44217804074287415,0.2615257799625397
1708943702.0186846,0.11895382404327393,0.0015766844153404236,0.11478478461503983,0.017915979027748108,0.5199539661407471,0.20542985200881958
1708943702.2149465,0.1370714008808136,0.0017365588573738933,0.07599615305662155,0.024738576263189316,0.503043532371521,0.24657419323921204
1708943702.3791263,0.12458716332912445,0.0015181341441348195,0.0973094031214714,0.0163132157176733,0.5135404467582703,0.23105816543102264
1708943702.5609388,0.12576235830783844,0.0027421661652624607,0.09247953444719315,0.019623907282948494,0.5281451344490051,0.2206873744726181
1708943702.7400832,0.1400522142648697,0.002233196282759309,0.10431736707687378,0.01646403595805168,0.42819565534591675,0.29823315143585205
1708943702.9318671,0.11972130835056305,0.0014308369718492031,0.10033025592565536,0.01623557135462761,0.5175125598907471,0.2313421666622162
1708943703.1248703,0.1369275599718094,0.0022019348107278347,0.1109035536646843,0.013979321345686913,0.4341099262237549,0.2894495725631714
1708943703.3270946,0.1343245804309845,0.001881751581095159,0.09210696816444397,0.017773544415831566,0.4675568640232086,0.27384713292121887
1708943703.506103,0.1223459243774414,0.0016024194192141294,0.10399442166090012,0.016550328582525253,0.4752765893936157,0.26698464155197144
1708943703.7933626,0.13343483209609985,0.001623386051505804,0.09120600670576096,0.020098112523555756,0.5224174857139587,0.21769654750823975
1708943704.0031648,0.11948615312576294,0.0016335663385689259,0.09475129097700119,0.026307186111807823,0.519626796245575,0.2223508507013321
1708943704.2503862,0.12184546142816544,0.0018946414347738028,0.10039230436086655,0.02092079073190689,0.49850600957870483,0.23951612412929535
1708943704.4276955,0.125060573220253,0.0018111550016328692,0.10397506505250931,0.031068038195371628,0.5348130464553833,0.18320788443088531
1708943704.6209176,0.1241217777132988,0.0017827505944296718,0.11057670414447784,0.018734173849225044,0.4644874334335327,0.26566675305366516
1708943704.8110778,0.10200075060129166,0.0014908348675817251,0.10528472810983658,0.03219011053442955,0.5351396799087524,0.20135153830051422
1708943705.0225155,0.11046303063631058,0.0015371490735560656,0.0903068333864212,0.019934186711907387,0.5494819283485413,0.21582113206386566
1708943705.3368146,0.11740531027317047,0.001089851139113307,0.0960254967212677,0.015139949508011341,0.5205919146537781,0.23824331164360046
1708943705.5874083,0.13310514390468597,0.002095387317240238,0.11329960823059082,0.024670856073498726,0.4668753445148468,0.2339019477367401
1708943705.8321404,0.11488969624042511,0.0017624535830691457,0.09659367054700851,0.029461674392223358,0.5410233736038208,0.1930432766675949
1708943706.1475382,0.1173853725194931,0.002538781613111496,0.10076415538787842,0.027404502034187317,0.5245524048805237,0.19851894676685333
1708943711.2048876,0.093183234333992,0.0011314948787912726,0.0885905846953392,0.031521815806627274,0.5061147212982178,0.26460328698158264
1708943712.4595237,0.05876314640045166,0.0016615117201581597,0.05082540214061737,0.6885747313499451,0.10224815458059311,0.06797385215759277
